date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:39:47	58480/58480	---M--	200	added ('OK')	application/octet-stream	etag:%22665ed660-e470%22	https://themes.the4.co/kalles-html2/html/assets/fonts/pe-icon-7-stroke.ttf	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/fonts/pe-icon-7-stroke.ttf	(from https://themes.the4.co/kalles-html2/html/assets/icons/font-icon.css)
14:39:47	164231/164231	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22665ed660-28187%22	https://themes.the4.co/kalles-html2/html/assets/fonts/pe-icon-7-stroke.svg	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/fonts/pe-icon-7-stroke.svg	(from https://themes.the4.co/kalles-html2/html/assets/icons/font-icon.css)
14:39:48	9284/9284	---M--	200	added ('OK')	font/woff2	etag:%22665ed660-2444%22	https://themes.the4.co/kalles-html2/html/assets/07c0f9fee911e288127a.woff2	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/07c0f9fee911e288127a.woff2	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:39:48	12960/12960	---M--	200	added ('OK')	font/woff	etag:%22665ed660-32a0%22	https://themes.the4.co/kalles-html2/html/assets/530cc2a3b84194cb2d0e.woff	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/530cc2a3b84194cb2d0e.woff	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:39:48	10300/10300	---M--	200	added ('OK')	font/woff2	etag:%22665ed660-283c%22	https://themes.the4.co/kalles-html2/html/assets/4741f4579b6ce5636f94.woff2	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/4741f4579b6ce5636f94.woff2	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:39:49	14264/14264	---M--	200	added ('OK')	font/woff	etag:%22665ed660-37b8%22	https://themes.the4.co/kalles-html2/html/assets/483e96a214995b65bc04.woff	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/483e96a214995b65bc04.woff	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:39:49	18112/18112	---M--	200	added ('OK')	font/woff2	etag:%22665ed660-46c0%22	https://themes.the4.co/kalles-html2/html/assets/3cc84a2edfd7b25a3280.woff2	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/3cc84a2edfd7b25a3280.woff2	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:39:50	12768/12768	---M--	200	added ('OK')	font/woff	etag:%22665ed660-31e0%22	https://themes.the4.co/kalles-html2/html/assets/f3e39c52d79eeac80ee8.woff	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/f3e39c52d79eeac80ee8.woff	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:39:50	9980/9980	---M--	200	added ('OK')	font/woff2	etag:%22665ed660-26fc%22	https://themes.the4.co/kalles-html2/html/assets/02cf0976726643787944.woff2	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/02cf0976726643787944.woff2	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:39:51	13976/13976	---M--	200	added ('OK')	font/woff	etag:%22665ed660-3698%22	https://themes.the4.co/kalles-html2/html/assets/3d31060ca3edf5d26f89.woff	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/3d31060ca3edf5d26f89.woff	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:39:51	17952/17952	---M--	200	added ('OK')	font/woff2	etag:%22665ed660-4620%22	https://themes.the4.co/kalles-html2/html/assets/27a7687809a957c58518.woff2	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/27a7687809a957c58518.woff2	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:39:51	12704/12704	---M--	200	added ('OK')	font/woff	etag:%22665ed660-31a0%22	https://themes.the4.co/kalles-html2/html/assets/c7143ff2162a1e1bcc82.woff	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/c7143ff2162a1e1bcc82.woff	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:39:52	9940/9940	---M--	200	added ('OK')	font/woff2	etag:%22665ed660-26d4%22	https://themes.the4.co/kalles-html2/html/assets/307e8acf14845beee46d.woff2	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/307e8acf14845beee46d.woff2	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:39:52	13872/13872	---M--	200	added ('OK')	font/woff	etag:%22665ed660-3630%22	https://themes.the4.co/kalles-html2/html/assets/08fff0327e7c499674ac.woff	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/08fff0327e7c499674ac.woff	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:39:53	8904/8904	---M--	200	added ('OK')	font/woff2	etag:%22665ed660-22c8%22	https://themes.the4.co/kalles-html2/html/assets/b60d3a00b53e4c843a63.woff2	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/b60d3a00b53e4c843a63.woff2	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:39:53	12508/12508	---M--	200	added ('OK')	font/woff	etag:%22665ed660-30dc%22	https://themes.the4.co/kalles-html2/html/assets/24475c4016db80325a0e.woff	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/24475c4016db80325a0e.woff	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:39:54	9896/9896	---M--	200	added ('OK')	font/woff2	etag:%22665ed660-26a8%22	https://themes.the4.co/kalles-html2/html/assets/27f8b71f7f13f9aef92d.woff2	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/27f8b71f7f13f9aef92d.woff2	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:39:54	13812/13812	---M--	200	added ('OK')	font/woff	etag:%22665ed660-35f4%22	https://themes.the4.co/kalles-html2/html/assets/670b21863d717a682e62.woff	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/670b21863d717a682e62.woff	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:39:55	9240/9240	---M--	200	added ('OK')	font/woff2	etag:%22665ed660-2418%22	https://themes.the4.co/kalles-html2/html/assets/841f30e228a03672421a.woff2	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/841f30e228a03672421a.woff2	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:39:55	12936/12936	---M--	200	added ('OK')	font/woff	etag:%22665ed660-3288%22	https://themes.the4.co/kalles-html2/html/assets/1a9452ec6a09e364baa1.woff	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/1a9452ec6a09e364baa1.woff	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:39:55	10168/10168	---M--	200	added ('OK')	font/woff2	etag:%22665ed660-27b8%22	https://themes.the4.co/kalles-html2/html/assets/0657676052516515a753.woff2	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/0657676052516515a753.woff2	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:39:56	14152/14152	---M--	200	added ('OK')	font/woff	etag:%22665ed660-3748%22	https://themes.the4.co/kalles-html2/html/assets/93420d7abbcbfc1ae9d1.woff	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/93420d7abbcbfc1ae9d1.woff	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:39:56	9540/9540	---M--	200	added ('OK')	font/woff2	etag:%22665ed660-2544%22	https://themes.the4.co/kalles-html2/html/assets/9f2db9c6e8b1f89ec6f1.woff2	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/9f2db9c6e8b1f89ec6f1.woff2	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:39:57	13224/13224	---M--	200	added ('OK')	font/woff	etag:%22665ed660-33a8%22	https://themes.the4.co/kalles-html2/html/assets/672214a3721153c48941.woff	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/672214a3721153c48941.woff	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:39:57	10568/10568	---M--	200	added ('OK')	font/woff2	etag:%22665ed660-2948%22	https://themes.the4.co/kalles-html2/html/assets/94e34f2905b958c8be1b.woff2	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/94e34f2905b958c8be1b.woff2	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:39:58	14560/14560	---M--	200	added ('OK')	font/woff	etag:%22665ed660-38e0%22	https://themes.the4.co/kalles-html2/html/assets/2bd00cd621617107e0e2.woff	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/2bd00cd621617107e0e2.woff	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:39:58	22344/22344	---M--	200	added ('OK')	font/woff2	etag:%22665ed660-5748%22	https://themes.the4.co/kalles-html2/html/assets/1fd1abd4b1a705c16f60.woff2	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/1fd1abd4b1a705c16f60.woff2	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:39:58	30404/30404	---M--	200	added ('OK')	font/woff	etag:%22665ed660-76c4%22	https://themes.the4.co/kalles-html2/html/assets/13c2420935ea58d22e3a.woff	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/13c2420935ea58d22e3a.woff	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:39:59	22900/22900	---M--	200	added ('OK')	font/woff2	etag:%22665ed660-5974%22	https://themes.the4.co/kalles-html2/html/assets/d70a4269ecb6e743c449.woff2	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/d70a4269ecb6e743c449.woff2	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:39:59	31132/31132	---M--	200	added ('OK')	font/woff	etag:%22665ed660-799c%22	https://themes.the4.co/kalles-html2/html/assets/8fd3c447f13d4e19bd73.woff	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/8fd3c447f13d4e19bd73.woff	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:39:59	23184/23184	---M--	200	added ('OK')	font/woff2	etag:%22665ed660-5a90%22	https://themes.the4.co/kalles-html2/html/assets/147fac13421f981d0b19.woff2	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/147fac13421f981d0b19.woff2	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:40:00	31368/31368	---M--	200	added ('OK')	font/woff	etag:%22665ed660-7a88%22	https://themes.the4.co/kalles-html2/html/assets/893fbb1ef8462d79e14d.woff	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/893fbb1ef8462d79e14d.woff	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:40:00	23440/23440	---M--	200	added ('OK')	font/woff2	etag:%22665ed660-5b90%22	https://themes.the4.co/kalles-html2/html/assets/15e49a8de900400ece26.woff2	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/15e49a8de900400ece26.woff2	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:40:01	31708/31708	---M--	200	added ('OK')	font/woff	etag:%22665ed660-7bdc%22	https://themes.the4.co/kalles-html2/html/assets/aa65975aafad91848470.woff	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/aa65975aafad91848470.woff	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:40:01	22896/22896	---M--	200	added ('OK')	font/woff2	etag:%22665ed660-5970%22	https://themes.the4.co/kalles-html2/html/assets/7c68ce948afc00ab710c.woff2	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/7c68ce948afc00ab710c.woff2	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:40:01	30748/30748	---M--	200	added ('OK')	font/woff	etag:%22665ed660-781c%22	https://themes.the4.co/kalles-html2/html/assets/7e47f4c2862138f58dff.woff	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/7e47f4c2862138f58dff.woff	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:40:02	23208/23208	---M--	200	added ('OK')	font/woff2	etag:%22665ed660-5aa8%22	https://themes.the4.co/kalles-html2/html/assets/5c687319f2b16722562a.woff2	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/5c687319f2b16722562a.woff2	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:40:02	31356/31356	---M--	200	added ('OK')	font/woff	etag:%22665ed660-7a7c%22	https://themes.the4.co/kalles-html2/html/assets/effea156f9e01ab44b0f.woff	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/effea156f9e01ab44b0f.woff	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:40:02	23376/23376	---M--	200	added ('OK')	font/woff2	etag:%22665ed660-5b50%22	https://themes.the4.co/kalles-html2/html/assets/efac21793c94ba7ef71c.woff2	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/efac21793c94ba7ef71c.woff2	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:40:03	31432/31432	---M--	200	added ('OK')	font/woff	etag:%22665ed660-7ac8%22	https://themes.the4.co/kalles-html2/html/assets/b881f7b52dc5bb9e1d33.woff	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/b881f7b52dc5bb9e1d33.woff	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:40:03	23504/23504	---M--	200	added ('OK')	font/woff2	etag:%22665ed660-5bd0%22	https://themes.the4.co/kalles-html2/html/assets/4e3ea482c885e28feeb6.woff2	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/4e3ea482c885e28feeb6.woff2	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:40:04	31628/31628	---M--	200	added ('OK')	font/woff	etag:%22665ed660-7b8c%22	https://themes.the4.co/kalles-html2/html/assets/cac08fe490ea90ea7015.woff	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/cac08fe490ea90ea7015.woff	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:40:04	584/584	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22665ed660-248%22	https://themes.the4.co/kalles-html2/html/assets/ddc34df294044c5e2a78.svg	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/ddc34df294044c5e2a78.svg	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:40:04	584/584	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22665ed660-248%22	https://themes.the4.co/kalles-html2/html/assets/2d78c7d810181b13580b.svg	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/2d78c7d810181b13580b.svg	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:40:05	71970/71970	---M--	200	added ('OK')	image/jpeg	etag:%22665ed660-11922%22	https://themes.the4.co/kalles-html2/html/assets/3691ec1fdb7cdc66d848.jpg	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/3691ec1fdb7cdc66d848.jpg	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:40:05	49817/49817	---M--	200	added ('OK')	image/jpeg	etag:%22665ed660-c299%22	https://themes.the4.co/kalles-html2/html/assets/d787b4d09073c25fd3f6.jpg	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/d787b4d09073c25fd3f6.jpg	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:40:05	95747/95747	---M--	200	added ('OK')	image/jpeg	etag:%22665ed660-17603%22	https://themes.the4.co/kalles-html2/html/assets/02fa2ec65e0faa1debf1.jpg	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/02fa2ec65e0faa1debf1.jpg	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:40:06	63225/63225	---M--	200	added ('OK')	image/png	etag:%22665ed660-f6f9%22	https://themes.the4.co/kalles-html2/html/assets/3b622f087da6fe0cf7d8.png	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/3b622f087da6fe0cf7d8.png	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:40:06	56719/56719	---M--	200	added ('OK')	image/jpeg	etag:%22665ed660-dd8f%22	https://themes.the4.co/kalles-html2/html/assets/221a1713dc29f9746aa8.jpg	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/221a1713dc29f9746aa8.jpg	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:40:07	38712/38712	---M--	200	added ('OK')	image/jpeg	etag:%22665ed660-9738%22	https://themes.the4.co/kalles-html2/html/assets/e2c97cc8efd2b47a761b.jpg	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/e2c97cc8efd2b47a761b.jpg	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:40:07	181451/181451	---M--	200	added ('OK')	image/png	etag:%22665ed660-2c4cb%22	https://themes.the4.co/kalles-html2/html/assets/e5bd55d7e737d21af13d.png	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/e5bd55d7e737d21af13d.png	(from https://themes.the4.co/kalles-html2/html/assets/css/app.min.css)
14:40:08	199322/199322	---M--	200	added ('OK')	image/jpeg	etag:%22665ed660-30a9a%22	https://themes.the4.co/kalles-html2/html/assets/images/shop/shop-banner.jpg	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/images/shop/shop-banner.jpg	(from https://themes.the4.co/kalles-html2/html/shop.html)
14:40:08	21681/21681	---M--	200	added ('OK')	image/jpeg	etag:%22665ed660-54b1%22	https://themes.the4.co/kalles-html2/html/assets/images/shop/pr-01.jpg	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/images/shop/pr-01.jpg	(from https://themes.the4.co/kalles-html2/html/shop.html)
14:40:09	487/487	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Jul%202026%2009:10:09%20GMT	https://themes.the4.co/kalles-html2/html/shop-Infinite-scrolling.html	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/shop-Infinite-scrolling.html	(from https://themes.the4.co/kalles-html2/html/home-classic.html)
14:40:09	24964/24964	---M--	200	added ('OK')	image/jpeg	etag:%22665ed660-6184%22	https://themes.the4.co/kalles-html2/html/assets/images/home-classic/mega-bagal-1.jpg	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/images/home-classic/mega-bagal-1.jpg	(from https://themes.the4.co/kalles-html2/html/home-classic.html)
14:40:10	51268/51268	---M--	200	added ('OK')	image/jpeg	etag:%22665ed660-c844%22	https://themes.the4.co/kalles-html2/html/assets/images/home-classic/cat-women.jpg	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/images/home-classic/cat-women.jpg	(from https://themes.the4.co/kalles-html2/html/home-classic.html)
14:40:10	4423/4423	---M--	200	added ('OK')	image/jpeg	etag:%22665ed660-1147%22	https://themes.the4.co/kalles-html2/html/assets/images/home-classic/cat-bags.jpg	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/images/home-classic/cat-bags.jpg	(from https://themes.the4.co/kalles-html2/html/home-classic.html)
14:40:11	5981/5981	---M--	200	added ('OK')	image/jpeg	etag:%22665ed660-175d%22	https://themes.the4.co/kalles-html2/html/assets/images/home-classic/cat-footerwear.jpg	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/images/home-classic/cat-footerwear.jpg	(from https://themes.the4.co/kalles-html2/html/home-classic.html)
14:40:11	48406/48406	---M--	200	added ('OK')	image/jpeg	etag:%22665ed660-bd16%22	https://themes.the4.co/kalles-html2/html/assets/images/home-classic/cat-men.jpg	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/images/home-classic/cat-men.jpg	(from https://themes.the4.co/kalles-html2/html/home-classic.html)
14:40:11	22332/22332	---M--	200	added ('OK')	image/jpeg	etag:%22665ed660-573c%22	https://themes.the4.co/kalles-html2/html/assets/images/home-classic/cat-watch.jpg	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/images/home-classic/cat-watch.jpg	(from https://themes.the4.co/kalles-html2/html/home-classic.html)
14:40:12	17332/17332	---M--	200	added ('OK')	image/jpeg	etag:%22665ed660-43b4%22	https://themes.the4.co/kalles-html2/html/assets/images/home-classic/pr-big-23.jpg	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/images/home-classic/pr-big-23.jpg	(from https://themes.the4.co/kalles-html2/html/home-classic.html)
14:40:12	18681/18681	---M--	200	added ('OK')	image/jpeg	etag:%22665ed660-48f9%22	https://themes.the4.co/kalles-html2/html/assets/images/home-classic/pr-big-26.jpg	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/images/home-classic/pr-big-26.jpg	(from https://themes.the4.co/kalles-html2/html/home-classic.html)
14:40:13	36413/36413	---M--	200	added ('OK')	image/jpeg	etag:%22665ed660-8e3d%22	https://themes.the4.co/kalles-html2/html/assets/images/home-video-banner/cat-01.jpg	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/images/home-video-banner/cat-01.jpg	(from https://themes.the4.co/kalles-html2/html/home-video-banner.html)
14:40:14	2828157/2828157	---M--	200	added ('OK')	video/mp4	etag:%22665ed660-2b277d%22	https://themes.the4.co/kalles-html2/html/assets/videos/jewelry_video.mp4	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/videos/jewelry_video.mp4	(from https://themes.the4.co/kalles-html2/html/home-video-banner.html)
14:40:14	82596/82596	---M--	200	added ('OK')	image/jpeg	etag:%22665ed660-142a4%22	https://themes.the4.co/kalles-html2/html/assets/images/home-video-banner/cat-02.jpg	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/images/home-video-banner/cat-02.jpg	(from https://themes.the4.co/kalles-html2/html/home-video-banner.html)
14:40:14	100883/100883	---M--	200	added ('OK')	image/jpeg	etag:%22665ed660-18a13%22	https://themes.the4.co/kalles-html2/html/assets/images/home-video-banner/cat-03.jpg	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/images/home-video-banner/cat-03.jpg	(from https://themes.the4.co/kalles-html2/html/home-video-banner.html)
14:40:15	22517/22517	---M--	200	added ('OK')	image/jpeg	etag:%22665ed660-57f5%22	https://themes.the4.co/kalles-html2/html/assets/images/home-video-banner/bn-01.jpeg	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/images/home-video-banner/bn-01.jpg	(from https://themes.the4.co/kalles-html2/html/home-video-banner.html)
14:40:15	11574/11574	---M--	200	added ('OK')	image/jpeg	etag:%22665ed660-2d36%22	https://themes.the4.co/kalles-html2/html/assets/images/home-categories-links/cat-bn-01.jpeg	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/images/home-categories-links/cat-bn-01.jpg	(from https://themes.the4.co/kalles-html2/html/home-categories-links.html)
14:40:16	23740/23740	---M--	200	added ('OK')	image/jpeg	etag:%22665ed660-5cbc%22	https://themes.the4.co/kalles-html2/html/assets/images/home-categories-links/cat-bn-02.jpg	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/images/home-categories-links/cat-bn-02.jpg	(from https://themes.the4.co/kalles-html2/html/home-categories-links.html)
14:40:16	14003/14003	---M--	200	added ('OK')	image/jpeg	etag:%22665ed660-36b3%22	https://themes.the4.co/kalles-html2/html/assets/images/home-categories-links/cat-bn-03.jpg	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/images/home-categories-links/cat-bn-03.jpg	(from https://themes.the4.co/kalles-html2/html/home-categories-links.html)
14:40:17	48139/48139	---M--	200	added ('OK')	image/jpeg	etag:%22665ed660-bc0b%22	https://themes.the4.co/kalles-html2/html/assets/images/home-categories-links/cat-bn-04.jpg	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/images/home-categories-links/cat-bn-04.jpg	(from https://themes.the4.co/kalles-html2/html/home-categories-links.html)
14:40:18	75624/75624	---M--	200	added ('OK')	image/jpeg	etag:%22665ed660-12768%22	https://themes.the4.co/kalles-html2/html/assets/images/home-static-image/main-slide.jpg	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/images/home-static-image/main-slide.jpg	(from https://themes.the4.co/kalles-html2/html/home-static-image.html)
14:40:18	14600/14600	---M--	200	added ('OK')	image/jpeg	etag:%22665ed660-3908%22	https://themes.the4.co/kalles-html2/html/assets/images/home-static-image/shop-men.jpg	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/images/home-static-image/shop-men.jpg	(from https://themes.the4.co/kalles-html2/html/home-static-image.html)
14:40:18	20728/20728	---M--	200	added ('OK')	image/jpeg	etag:%22665ed660-50f8%22	https://themes.the4.co/kalles-html2/html/assets/images/home-static-image/shop-women.jpg	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/images/home-static-image/shop-women.jpg	(from https://themes.the4.co/kalles-html2/html/home-static-image.html)
14:40:19	24919/24919	---M--	200	added ('OK')	image/jpeg	etag:%22665ed660-6157%22	https://themes.the4.co/kalles-html2/html/assets/images/home-static-image/hipster_girl.jpg	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/images/home-static-image/hipster_girl.jpg	(from https://themes.the4.co/kalles-html2/html/home-static-image.html)
14:40:19	46201/46201	---M--	200	added ('OK')	image/jpeg	etag:%22665ed660-b479%22	https://themes.the4.co/kalles-html2/html/assets/images/home-static-image/bn-01.jpg	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/images/home-static-image/bn-01.jpg	(from https://themes.the4.co/kalles-html2/html/home-static-image.html)
14:40:20	32706/32706	---M--	200	added ('OK')	image/jpeg	etag:%22665ed660-7fc2%22	https://themes.the4.co/kalles-html2/html/assets/images/home-static-image/bn-02.jpg	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/images/home-static-image/bn-02.jpg	(from https://themes.the4.co/kalles-html2/html/home-static-image.html)
14:40:20	97557/97557	---M--	200	added ('OK')	image/jpeg	etag:%22665ed660-17d15%22	https://themes.the4.co/kalles-html2/html/assets/images/home-classic/pr-06.jpg	D:/Templates/ETHNIC/ETHNIC/themes.the4.co/kalles-html2/html/assets/images/home-classic/pr-06.jpg	(from https://themes.the4.co/kalles-html2/html/home-metro.html)
